crop_code;unit_cd;mean_cf_nat;mean_cf1;mean_cf2;mean_cf3;mean_cf4;mean_cf6;mean_cf7;mean_cf12;mean_cf99;note
3;115;58.1730003356934;59.25;61.5;50.1879997253418;58.1730003356934;58.1730003356934;58.1730003356934;58.1730003356934;58.1730003356934;
3;117;0.337000012397766;0.337000012397766;0.337000012397766;0.337000012397766;0.337000012397766;0.337000012397766;0.337000012397766;0.337000012397766;0.337000012397766;Used jog ratio for teff to estimate container CF
3;119;58.1730003356934;59.25;61.5;50.1879997253418;58.1730003356934;58.1730003356934;58.1730003356934;58.1730003356934;58.1730003356934;
3;121;1.29499995708466;1.29499995708466;1.29499995708466;1.29499995708466;1.29499995708466;1.29499995708466;1.29499995708466;1.29499995708466;1.29499995708466;Used jog ratio for teff to estimate container CF
3;122;0.0640000030398369;0.0839999988675117;0.0839999988675117;0.0839999988675117;0.0839999988675117;0.0839999988675117;0.0839999988675117;0.0839999988675117;0.0839999988675117;Used jog ratio for teff to estimate container CF
3;123;0.722000002861023;0.75;0.722000002861023;0.75;0.722000002861023;0.722000002861023;0.699999988079071;0.722000002861023;0.722000002861023;
4;1;1;1;1;1;1;1;1;1;1;
4;2;100;100;100;100;100;100;100;100;100;
4;4;21.8799991607666;21.8799991607666;21.8799991607666;21.8799991607666;21.8799991607666;21.8799991607666;21.8799991607666;21.8799991607666;21.8799991607666;
4;7;9.91699981689453;9.91699981689453;9.91699981689453;9.91699981689453;9.91699981689453;9.91699981689453;9.91699981689453;9.91699981689453;9.91699981689453;Used jog ratio for teff to estimate container CF
4;9;36.7550010681152;45.1780014038086;45.1780014038086;45.1780014038086;45.1780014038086;45.1780014038086;45.1780014038086;45.1780014038086;45.1780014038086;Used jog ratio for teff to estimate container CF
4;11;0.495000004768372;0.495000004768372;0.495000004768372;0.495000004768372;0.495000004768372;0.495000004768372;0.495000004768372;0.495000004768372;0.495000004768372;Used jog ratio for teff to estimate container CF
4;12;0.197999998927116;0.197999998927116;0.197999998927116;0.197999998927116;0.197999998927116;0.197999998927116;0.197999998927116;0.197999998927116;0.197999998927116;Used jog ratio for teff to estimate container CF
4;104;0.922999978065491;0.922999978065491;0.922999978065491;0.959999978542328;0.922999978065491;0.922999978065491;0.834999978542328;0.922999978065491;1.05999994277954;
4;109;0.207000002264977;0.207000002264977;0.207000002264977;0.207000002264977;0.207000002264977;0.207000002264977;0.207000002264977;0.207000002264977;0.207000002264977;Used jog ratio for teff to estimate container CF
4;115;54;64;64;50.75;54;54;54;54;54;
4;117;0.321000009775162;0.321000009775162;0.321000009775162;0.321000009775162;0.321000009775162;0.321000009775162;0.321000009775162;0.321000009775162;0.321000009775162;Used jog ratio for teff to estimate container CF
4;119;54;64;64;50.75;54;54;54;54;54;
4;121;1.23399996757507;1.23399996757507;1.23399996757507;1.23399996757507;1.23399996757507;1.23399996757507;1.23399996757507;1.23399996757507;1.23399996757507;Used jog ratio for teff to estimate container CF
4;122;0.0640000030398369;0.0799999982118607;0.0799999982118607;0.0799999982118607;0.0799999982118607;0.0799999982118607;0.0799999982118607;0.0799999982118607;0.0799999982118607;Used jog ratio for teff to estimate container CF
4;123;0.791000008583069;0.791000008583069;0.791000008583069;0.77700001001358;0.791000008583069;0.791000008583069;0.763000011444092;0.791000008583069;0.899999976158142;
5;1;1;1;1;1;1;1;1;1;1;
5;2;100;100;100;100;100;100;100;100;100;
6;1;1;1;1;1;1;1;1;1;1;
6;2;100;100;100;100;100;100;100;100;100;
6;7;10.2600002288818;9.11999988555908;9.11999988555908;10.5799999237061;11.8660001754761;10.2600002288818;10.2600002288818;10.2600002288818;10.2600002288818;
6;9;36.7550010681152;47.6669998168945;47;45;47;47;47;47;47;
6;11;2.04999995231628;2.04999995231628;2.04999995231628;2.04999995231628;2.04999995231628;2.04999995231628;2.04999995231628;2.04999995231628;2.04999995231628;
6;12;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;Used jog ratio for teff to estimate container CF
6;104;0.99099999666214;0.980000019073486;0.99099999666214;1;0.920000016689301;0.99099999666214;1.0349999666214;0.99099999666214;0.976999998092651;
6;109;0.209999993443489;0.209999993443489;0.209999993443489;0.209999993443489;0.209999993443489;0.209999993443489;0.209999993443489;0.209999993443489;0.209999993443489;
6;115;67.1289978027344;58.5;59.6669998168945;56.75;67.1289978027344;60;72.286003112793;78.125;67.1289978027344;
6;117;0.381000012159348;0.381000012159348;0.381000012159348;0.381000012159348;0.437999993562698;0.363000005483627;0.354000002145767;0.381000012159348;0.381000012159348;
6;119;67.1289978027344;58.5;59.6669998168945;56.75;67.1289978027344;60;72.286003112793;78.125;67.1289978027344;
6;121;1.32599997520447;1.32599997520447;1.32599997520447;1.32599997520447;1.32599997520447;1.32599997520447;1.32599997520447;1.32599997520447;1.32599997520447;Used jog ratio for teff to estimate container CF
6;122;0.0640000030398369;0.0860000029206276;0.0860000029206276;0.0860000029206276;0.0860000029206276;0.0860000029206276;0.0860000029206276;0.0860000029206276;0.0860000029206276;Used jog ratio for teff to estimate container CF
6;123;0.811999976634979;0.811999976634979;0.811999976634979;0.797999978065491;0.699999988079071;0.769999980926514;0.818000018596649;0.699999988079071;0.930000007152557;
7;1;1;1;1;1;1;1;1;1;1;
7;2;100;100;100;100;100;100;100;100;100;
7;7;11.5249996185303;9.80500030517578;9.75;12.6379995346069;11.0349998474121;11.5249996185303;11.5249996185303;11.5249996185303;11.5249996185303;
7;9;36.7550010681152;53;52.5;51;52.5;52.5;52.5;52.5;52.5;
7;11;0.574999988079071;0.574999988079071;0.574999988079071;0.574999988079071;0.574999988079071;0.574999988079071;0.574999988079071;0.574999988079071;0.574999988079071;
7;12;0.230000004172325;0.230000004172325;0.230000004172325;0.230000004172325;0.230000004172325;0.230000004172325;0.230000004172325;0.230000004172325;0.230000004172325;
7;104;1.07200002670288;1.00999999046326;1.07200002670288;1.15499997138977;1.067999958992;1.07200002670288;1.09300005435944;1.07200002670288;1.0349999666214;
7;109;0.239999994635582;0.239999994635582;0.239999994635582;0.239999994635582;0.239999994635582;0.239999994635582;0.239999994635582;0.239999994635582;0.239999994635582;
7;115;71.7129974365234;65.1669998168945;66.8330001831055;65.786003112793;79.1999969482422;71.7129974365234;73.0910034179688;60.25;71.7129974365234;
7;117;0.372999995946884;0.372999995946884;0.344999998807907;0.344999998807907;0.435000002384186;0.372999995946884;0.36599999666214;0.372999995946884;0.372999995946884;
7;119;71.7129974365234;65.1669998168945;66.8330001831055;65.786003112793;79.1999969482422;71.7129974365234;73.0910034179688;60.25;71.7129974365234;
7;121;1.43400001525879;1.43400001525879;1.43400001525879;1.40799999237061;1.43400001525879;1.43400001525879;1.44099998474121;1.43400001525879;1.43400001525879;
7;123;0.860000014305115;0.800000011920929;0.860000014305115;0.824999988079071;0.801999986171722;0.860000014305115;0.875;0.75;0.995000004768372;
8;1;1;1;1;1;1;1;1;1;1;
8;2;100;100;100;100;100;100;100;100;100;
8;4;27.5;27.5;27.5;27.5;27.5;27.5;27.5;27.5;27.5;
8;7;11.1020002365112;9.39000034332275;9.05000019073486;11.9259996414185;11.5550003051758;11.1020002365112;11.1020002365112;11.1020002365112;11.1020002365112;
8;9;36.7550010681152;75.5999984741211;75.5999984741211;75.5999984741211;75.5999984741211;75.5999984741211;75.5999984741211;75.5999984741211;75.5999984741211;
